,Name,Sign,Type,Definition,Other_words,Indexes,No_words
159,dopingowy,"(1, 1)",przymiotnik relacyjny,"sport. związany z dopingem ,  farmakologicznym wspomaganiem sprawności ","['związać', 'z', 'doping', 'farmakologiczny', 'wspomaganie', 'sprawność']",['sport.'],8
160,dopisać,"(1, 1)",czasownik przechodni dokonany (ndk. dopisywać),dopisywać ,[],,1
161,dopisanie,"(1, 1)",rzeczownik,rzecz. odczas. od dopisać ,[],['rzecz. odczas.'],3
162,dopisek,"(1, 1)",rzeczownik,",  krótka informacja dodana do uprzednio istniejącego tekstu ","['krótki', 'informacja', 'dodać', 'do', 'uprzednio', 'istnieć', 'tekst']",,8
163,dopisek,"(1, 2)",rzeczownik,",  krótki przekaz tekstowy dołączony do listu pod tekstem głównym ","['krótki', 'przekaz', 'tekstowy', 'dołączyć', 'do', 'list', 'pod', 'tekst', 'główny']",,10
164,dopisywać,"(1, 1)",czasownik,dodawać tekstu do już napisanego ,"['dodawać', 'tekst', 'do', 'już', 'napisany']",,5
165,dopisywanie,"(1, 1)",rzeczownik,rzecz. odczas. od dopisywać ,[],['rzecz. odczas.'],3
166,dopka,"(1, 1)",rzeczownik,środ. eduk. ocena dopuszczająca   ( w polskim systemie edukacji od roku 1 9 9 9 ) ,"['ocena', 'dopuszczający', 'w', 'polski', 'system', 'edukacja', 'od', 'rok', '1000', '900', '90', '9']","['środ.', 'eduk.']",16
167,dopokąd,"(1, 1)",spójnik wprowadzający zdanie podrzędne,"daw. …twierdzące, wskazujące na to, jak długo trwa sytuacja opisywana przez zdanie nadrzędne; dopóki ",['dopóki'],['daw.'],3
168,dopokąd,"(1, 2)",spójnik wprowadzający zdanie podrzędne,"…przeczące, wskazujące na to, kiedy zakończy lub zakończyła się sytuacja opisywana przez zdanie nadrzędne; dopóki ",['dopóki'],,2
169,dopomożenie,"(1, 1)",rzeczownik,"pomoc ,  obrona ","['pomoc', 'obrona']",,3
170,dopowiadać,"(1, 1)",czasownik przechodni niedokonany,"swoją wypowiedź o jakieś wyrażenie ,  zwrot ;  mówić coś jeszcze poza tym ,  co już się powiedziało ;  dodać parę słów ","['swój', 'wypowiedź', 'o', 'jakiś', 'wyrażenie', 'zwrot', 'mówić', 'coś', 'jeszcze', 'poza', 'to', 'co', 'już', 'się', 'powiedzieć', 'dodać', 'parę', 'słowo']",,22
171,dopowiadać,"(1, 2)",czasownik przechodni niedokonany,",  wyjaśniać coś swoim stanem ","['wyjaśniać', 'coś', 'swój', 'stan']",,5
172,dopowiadanie,"(1, 1)",rzeczownik,od dopowiadać ,[],,2
173,Doppelgänger,"(1, 1)",rzeczownik,zob. sobowtór ,[],['zob.'],2
174,doprasować,"(1, 1)",czasownik przechodni dokonany (ndk. doprasowywać),prasowanie ,['prasowanie'],,1
175,doprasować,"(2, 1)",czasownik zwrotny dokonany doprasować się (ndk. doprasowywać się),efekt prasowania ,"['efekt', 'prasowanie']",,2
176,doprasowanie,"(1, 1)",rzeczownik,prasowania ,['prasowanie'],,1
177,doprasowanie,"(1, 2)",rzeczownik,osiągnięcie efektu prasowania ,"['osiągnięcie', 'efekt', 'prasowanie']",,3
178,doprasowywać,"(1, 1)",czasownik przechodni niedokonany (dk. doprasować),doprasować ,[],,1
179,doprasowywać,"(2, 1)",czasownik zwrotny niedokonany doprasowywać się (dk. doprasować się),doprasować się ,[],,1
180,doprasowywanie,"(1, 1)",rzeczownik,prasowania ,['prasowanie'],,1
181,doprasowywanie,"(1, 2)",rzeczownik,osiąganie efektu prasowania ,"['osiąganie', 'efekt', 'prasowanie']",,3
182,dopraszanie,"(1, 1)",rzeczownik,pot. zapraszanie kogoś dodatkowo ,"['zapraszanie', 'ktoś', 'dodatkowo']",['pot.'],4
183,dopraszanie,"(1, 2)",rzeczownik,"uzyskiwanie czegoś po długich ,  usilnych prośbach ","['uzyskiwanie', 'coś', 'po', 'długi', 'usilny', 'prośba']",,7
184,doprawdy,"(1, 1)",partykuła,,[],,0
185,doprawdy,"(1, 2)",partykuła,,[],,0
186,doprawić,"(1, 1)",czasownik przechodni dokonany (ndk. doprawiać),doprawiać ,[],,1
187,doprawiać,"(1, 1)",czasownik,przypraw do smaku ,"['przyprawa', 'do', 'smak']",,3
188,doprawianie,"(1, 1)",rzeczownik,rzecz. odczas. od doprawiać ,[],['rzecz. odczas.'],3
189,doprawienie,"(1, 1)",rzeczownik,od doprawić ,[],,2
190,doproszenie,"(1, 1)",rzeczownik,pot. zaproszenie kogoś dodatkowo ,"['zaproszenie', 'ktoś', 'dodatkowo']",['pot.'],4
191,doproszenie,"(1, 2)",rzeczownik,"uzyskanie czegoś po długich ,  usilnych prośbach ","['uzyskanie', 'coś', 'po', 'długi', 'usilny', 'prośba']",,7
192,doprowadzać,"(1, 1)",czasownik przechodni niedokonany (dk. doprowadzić),kogoś / coś w określone miejsce ,"['ktoś', 'coś', 'w', 'określony', 'miejsce']",,6
193,doprowadzać,"(1, 2)",czasownik przechodni niedokonany (dk. doprowadzić),jakiś stan ,"['jakiś', 'stan']",,2
194,doprowadzać,"(1, 3)",czasownik przechodni niedokonany (dk. doprowadzić),dostęp czegoś do jakiegoś miejsca ,"['dostęp', 'coś', 'do', 'jakiś', 'miejsce']",,5
195,doprowadzać do szału,"(1, 1)",fraza czasownikowa,pot. denerwować kogoś ,"['denerwować', 'ktoś']",['pot.'],3
196,doprowadzanie,"(1, 1)",rzeczownik,rzecz. odczas. od doprowadzać ,[],['rzecz. odczas.'],3
197,doprowadzenie,"(1, 1)",rzeczownik,rzecz. odczas. od doprowadzić ,[],['rzecz. odczas.'],3
198,doprowadzić,"(1, 1)",czasownik przechodni dokonany (ndk. doprowadzać),doprowadzać ,[],,1
199,dopuścić,"(1, 1)",czasownik przechodni dokonany (ndk. dopuszczać),dopuszczać ,[],,1
200,dopuszczać,"(1, 1)",czasownik przechodni niedokonany (dk. dopuścić),zbliżyć się do kogoś lub czegoś ,"['zbliżyć się', 'do', 'ktoś', 'lub', 'coś']",,5
201,dopuszczać,"(1, 2)",czasownik przechodni niedokonany (dk. dopuścić),coś za możliwe ,"['coś', 'za', 'możliwy']",,3
202,dopuszczać,"(1, 3)",czasownik przechodni niedokonany (dk. dopuścić),doprowadzać samca do samicy w celu rozrodu ,"['doprowadzać', 'samiec', 'do', 'samica', 'w celu', 'rozród']",,6
203,dopuszczać,"(2, 1)",czasownik nieprzechodni niedokonany (dk. dopuścić),",  zgadzać się na coś ,  nie przeszkadzać czemuś ","['zgadzać się', 'na', 'coś', 'nie', 'przeszkadzać', 'coś']",,8
204,dopuszczać,"(3, 1)",czasownik zwrotny niedokonany dopuszczać się (dk. dopuścić się),"coś ,  zwykle nielegalnego ","['coś', 'zwykle', 'nielegalny']",,4
205,dopuszczający,"(1, 1)",rzeczownik,"urz. eduk. druga po najniższej ocena szkolna ,  stopień dopuszczający ","['drugi', 'po', 'niski', 'ocena', 'szkolny', 'stopień dopuszczający']","['urz.', 'eduk.']",9
206,dopuszczający,"(2, 1)",czasownik,przymiotnikowy czynny od: dopuszczać ,['dopuszczać'],,2
207,dopuszczalność,"(1, 1)",rzeczownik,dozwolenie ,['dozwolenie'],,1
208,dopuszczalny,"(1, 1)",przymiotnik,",  tolerowany w jakiejś sytuacji pod jakimś warunkiem ","['tolerować', 'w', 'jakiś', 'sytuacja', 'pod', 'jakiś', 'warunek']",,8
209,dopuszczanie,"(1, 1)",rzeczownik,rzecz. odczas. od dopuszczać ,[],['rzecz. odczas.'],3
210,dopuszczenie,"(1, 1)",rzeczownik,rzecz. odczas. od dopuścić ,[],['rzecz. odczas.'],3
211,dopytywanie,"(1, 1)",rzeczownik,rzecz. odczas. od dopytywać ,[],['rzecz. odczas.'],3
212,doróść,"(1, 1)",czasownik dokonany (ndk. dorastać),dorastać ,[],,1
213,dorównać,"(1, 1)",czasownik dokonany (ndk. dorównywać),dorównywać ,[],,1
214,doręczać,"(1, 1)",czasownik przechodni niedokonany (dk. doręczyć),do kogoś i oddawać do jego rąk ;  przekazywać osobiście ,"['do', 'ktoś', 'i', 'oddawać', 'do', 'jego', 'ręka', 'przekazywać', 'osobiście']",,10
215,doręczanie,"(1, 1)",rzeczownik,rzecz. odczas. od doręczać ,[],['rzecz. odczas.'],3
216,doręczyć,"(1, 1)",czasownik przechodni dokonany (ndk. doręczać),do kogoś i oddać do jego rąk ;  przekazać osobiście ,"['do', 'ktoś', 'i', 'oddać', 'do', 'jego', 'ręka', 'przekazać', 'osobiście']",,10
217,doręczyciel,"(1, 1)",rzeczownik,osoba doręczająca przesyłkę ,"['osoba', 'doręczać', 'przesyłka']",,3
218,doręczyciel,"(1, 2)",rzeczownik,listonosz ,['listonosz'],,1
219,doręczycielka,"(1, 1)",rzeczownik,forma żeńska od :  doręczyciel ,['doręczyciel'],,3
220,doręczycielka,"(1, 2)",rzeczownik,forma żeńska od :  doręczyciel  ( listonosz ) ,"['doręczyciel', 'listonosz']",,6
221,dorżnąć,"(1, 1)",czasownik przechodni dokonany (ndk. dorzynać),coś do końca lub do pewnego miejsca ,"['coś', 'do', 'koniec', 'lub', 'do', 'pewny', 'miejsce']",,7
222,dorżnąć,"(1, 2)",czasownik przechodni dokonany (ndk. dorzynać),dodatkowo ,['dodatkowo'],,1
223,dorżnąć,"(1, 3)",czasownik przechodni dokonany (ndk. dorzynać),ranne lub chore zwierzę ,"['ranny', 'lub', 'chory', 'zwierzę']",,4
224,dorżnięcie,"(1, 1)",rzeczownik,czegoś do końca lub do pewnego miejsca ,"['coś', 'do', 'koniec', 'lub', 'do', 'pewny', 'miejsce']",,7
225,dorżnięcie,"(1, 2)",rzeczownik,dodatkowo ,['dodatkowo'],,1
226,dorżnięcie,"(1, 3)",rzeczownik,rannego lub chorego zwierzęcia ,"['ranny', 'lub', 'chory', 'zwierzę']",,4
227,Dor,"(1, 1)",rzeczownik,etn. członek starożytnego plemienia greckiego ;  zob. też Dorowie w Wikipedii ,"['członek', 'starożytny', 'plemię', 'grecki']",['etn.'],7
228,doraźnie,"(1, 1)",przysłówek sposobu,"bez przygotowania ,  na potrzebę chwili ;  natychmiast ","['bez', 'przygotowanie', 'na', 'potrzeba', 'chwila', 'natychmiast']",,8
229,doraźność,"(1, 1)",rzeczownik,tego co doraźne ,"['to', 'co', 'doraźny']",,3
230,doraźny,"(1, 1)",przymiotnik,"w danym momencie ,  zastosowany okolicznościowo ,  wynikający z potrzeby chwili ","['w', 'dany', 'moment', 'zastosować', 'okolicznościowo', 'wynikać', 'z', 'potrzeba', 'chwila']",,11
231,Dora,"(1, 1)",rzeczownik,"gw. (Górny Śląsk) imię żeńskie ,  poufała forma imienia Dorota ","['poufały', 'forma', 'imię', 'Dorota']",['gw.'],8
232,dorada,"(1, 1)",rzeczownik,icht. srebrzysta ryba morska z pasami na bokach ;  zob. też dorada w Wikipedii ,"['srebrzysty', 'ryba', 'morski', 'z', 'pas', 'na', 'bok']",['icht.'],10
233,doradca,"(1, 1)",rzeczownik,udzielająca porad ,"['udzielać', 'porada']",,2
234,doradca,"(1, 2)",rzeczownik,wywierający wpływ ,"['wywierać', 'wpływ']",,2
235,doradca prawny,"(1, 1)",fraza rzeczownikowa,wykonująca zawód prawniczy nie posiadająca aplikacji radcowskiej lub adwokackiej ,"['wykonywać', 'zawód', 'prawniczy', 'nie-', 'posiadać', 'aplikacja', 'radcowski', 'lub', 'adwokacki']",,9
236,doradczy,"(1, 1)",przymiotnik,rad ,['rada'],,1
237,doradczyni,"(1, 1)",rzeczownik,udzielająca porad ,"['udzielać', 'porada']",,2
238,doradzać,"(1, 1)",czasownik przechodni niedokonany (dk. doradzić),"rad ,  wskazywać wyjście z sytuacji ","['rada', 'wskazywać', 'wyjście', 'z', 'sytuacja']",,6
239,doradzanie,"(1, 1)",rzeczownik,rad ,['rada'],,1
240,doradzenie,"(1, 1)",rzeczownik,rady ,['rada'],,1
241,doradzić,"(1, 1)",czasownik przechodni dokonany (ndk. doradzać),doradzać ,[],,1
242,doradztwo,"(1, 1)",rzeczownik,porad ,['porada'],,1
243,doradztwo,"(1, 2)",rzeczownik,przest. funkcja doradcy ,"['funkcja', 'doradca']",['przest.'],3
244,dorastać,"(1, 1)",czasownik nieprzechodni niedokonany (dk. dorosnąć,właściwy właściwy stan rozwoju ,"['właściwy', 'właściwy', 'stan', 'rozwój']",,4
245,dorastać,"(1, 2)",czasownik nieprzechodni niedokonany (dk. dorosnąć,dorosłym ;  zbliżać się do pełnoletniości ,"['dorosły', 'zbliżać się', 'do', 'pełnoletniość']",,5
246,dorastać,"(1, 3)",czasownik nieprzechodni niedokonany (dk. dorosnąć,odpowiedni poziom rozwoju ,"['odpowiedni', 'poziom', 'rozwój']",,3
247,dorastać,"(1, 4)",czasownik nieprzechodni niedokonany (dk. dorosnąć,spędzać swoją młodość w danym miejscu ,"['spędzać', 'swój', 'młodość', 'w', 'dany', 'miejsce']",,6
248,dorastający,"(1, 1)",przymiotnik,dorosły ,['dorosły'],,1
249,dorastający,"(2, 1)",czasownik,dorastać ,['dorastać'],,1
250,dordzałość,"(1, 1)",rzeczownik,st.pol. dojrzałość ,['dojrzałość'],['st.pol.'],2
251,dordzewieć,"(1, 1)",czasownik nieprzechodni dokonany,do końca ,"['do', 'koniec']",,2
252,dordzewienie,"(1, 1)",rzeczownik,od dordzewieć ,[],,2
253,Dorian,"(1, 1)",rzeczownik,;  zob. też Dorian w Wikipedii ,[],,2
254,Dorian,"(2, 1)",rzeczownik,geogr. nazwa huraganu wiejącego nad Atlantykiem w roku 20 19 ,"['nazwa', 'huragan', 'wiać', 'nad', 'Atlantyk', 'w', 'rok', '2000', '19']",['geogr.'],10
255,Dorianek,"(1, 1)",rzeczownik,zdrobn. od :  Dorian ,['Dorian'],['zdrobn.'],4
256,Dorka,"(1, 1)",rzeczownik,gw. (Górny Śląsk) poufale Dorota ,['Dorota'],['gw.'],4
257,dormitorium,"(1, 1)",rzeczownik,"sypialna w klasztorze ,  konwikcie albo w zakładzie wychowawczym ","['sypialny', 'w', 'klasztor', 'konwikt', 'albo', 'w', 'zakład', 'wychowawczy']",,9
258,dorn,"(1, 1)",rzeczownik,gw. (Górny Śląsk) techn. wybijak ,['wybijak'],"['gw.', 'techn.']",4
259,dorożka,"(1, 1)",rzeczownik,",  rekreacyjny pojazd konny ,  często wynajmowany na przejażdżki ;  zob. też dorożka w Wikipedii ","['rekreacyjny', 'pojazd', 'konny', 'często', 'wynajmować', 'na', 'przejażdżka']",,11
260,dorożkarka,"(1, 1)",rzeczownik,zajmująca się przewozem osób dorożką ,"['zajmować się', 'przewóz', 'osoba', 'dorożka']",,4
261,dorożkarka,"(1, 2)",rzeczownik,daw. żona dorożkarza ,"['żona', 'dorożkarz']",['daw.'],3
262,dorożkarski,"(1, 1)",przymiotnik relacyjny,"z dorożkarzem ,  dotyczący dorożkarza ","['z', 'dorożkarz', 'dotyczyć', 'dorożkarz']",,5
263,dorożkarz,"(1, 1)",rzeczownik,dorożki trudniący się zawodowo przewożeniem pasażerów ,"['dorożka', 'trudnić się', 'zawodowo', 'przewożenie', 'pasażer']",,5
264,dorożkować,"(1, 1)",czasownik nieprzechodni niedokonany (dk. brak),powozić dorożką ,"['powozić', 'dorożka']",,2
265,dorobek,"(1, 1)",rzeczownik,",  czego ktoś się dorobił ","['co', 'ktoś', 'dorobić się']",,4
266,dorobek,"(1, 2)",rzeczownik,"twórczości określonego uczonego ,  pisarza ,  artysty itp. ","['twórczość', 'określony', 'uczony', 'pisarz', 'artysta', 'itp.']",['itp.'],8
267,dorobek,"(1, 3)",rzeczownik,osiągnięć w jakiejś dziedzinie ,"['osiągnięcie', 'w', 'jakiś', 'dziedzina']",,4
268,dorobek,"(1, 4)",rzeczownik,"się ,  zdobywanie majątku ","['się', 'zdobywanie', 'majątek']",,4
269,dorobić,"(1, 1)",czasownik przechodni dokonany (ndk. dorabiać),dorabiać ,[],,1
270,dorobienie,"(1, 1)",rzeczownik,rzecz. odczas. od dorobić ,[],['rzecz. odczas.'],3
271,dorobkiewicz,"(1, 1)",rzeczownik,pogard. osoba bogata lub o wysokiej pozycji społecznej osiągniętej z wykorzystaniem sprzyjających okoliczności ,"['osoba', 'bogaty', 'lub', 'o', 'wysoki', 'pozycja', 'społeczny', 'osiągnąć', 'z', 'wykorzystanie', 'sprzyjać', 'okoliczność']",['pogard.'],13
272,dorobnik,"(1, 1)",rzeczownik,daw. dorobkiewicz ,['dorobkiewicz'],['daw.'],2
273,dorocznie,"(1, 1)",przysłówek,roku ,['rok'],,1
274,doroczny,"(1, 1)",przymiotnik,każdego roku ,"['każdy', 'rok']",,2
275,dorodność,"(1, 1)",rzeczownik,"odprzym. cecha tego ,  co jest dorodne ;  cecha tych ,  którzy są dorodni ","['cecha', 'to', 'co', 'być', 'dorodny', 'cecha', 'ci', 'który', 'być', 'dorodny']",['odprzym.'],14
276,dorodny,"(1, 1)",przymiotnik,"pięknym ,  zdrowym wyglądem ,  urodziwy ,  przystojny i postawny ","['piękny', 'zdrowy', 'wygląd', 'urodziwy', 'przystojny', 'i', 'postawny']",,10
277,dorodny,"(1, 2)",przymiotnik,:  zdrowy i dojrzały ,"['zdrowy', 'i', 'dojrzały']",,4
278,dorosłość,"(1, 1)",rzeczownik,"tego ,  co dorosłe ","['to', 'co', 'dorosły']",,4
279,dorosły,"(1, 1)",przymiotnik,":  będący w wieku ,  w którym przeciętny organizm ma zdolność rozrodu ,  lub starszym ","['być', 'w', 'wiek', 'w', 'który', 'przeciętny', 'organizm', 'mieć', 'zdolność', 'rozród', 'lub', 'stary']",,15
280,dorosły,"(1, 2)",przymiotnik,"praw. o człowieku :  w wieku ,  w którym człowiek ponosi pełną odpowiedzialność za swoje czyny ","['w', 'wiek', 'w', 'który', 'człowiek', 'ponosić', 'pełny', 'odpowiedzialność', 'za', 'swój', 'czyn']",['praw.'],15
281,dorosły,"(1, 3)",przymiotnik," dorosłemu (1.1,2)  człowiekowi lub zwierzęciu ","['człowiek', 'lub', 'zwierzę']",,4
282,dorosnąć,"(1, 1)",czasownik quasi-przechodni[1] dokonany (ndk. dorastać),"odpowiednio duży wzrost ,  wielkość ","['odpowiednio', 'duży', 'wzrost', 'wielkość']",,5
283,dorosnąć,"(1, 2)",czasownik quasi-przechodni[1] dokonany (ndk. dorastać),odpowiedni wiek ;  stać się dorosłym ,"['odpowiedni', 'wiek', 'stać się', 'dorosły']",,5
284,dorosnąć,"(1, 3)",czasownik quasi-przechodni[1] dokonany (ndk. dorastać),"dogonić kogoś pod względem umiejętności ,  osiągnąć ten sam poziom ,  dorównać komuś ","['dogonić', 'ktoś', 'pod względem', 'umiejętność', 'osiągnąć', 'ten sam', 'poziom', 'dorównać', 'ktoś']",,11
285,Dorota,"(1, 1)",rzeczownik,;  zob. też Dorota w Wikipedii ,[],,2
286,Dorothea,"(1, 1)",rzeczownik,astr. planetoida o numerze 3 3 9 z pasa głównego asteroid ;  zob. też (339) Dorothea w Wikipedii ,"['planetoida', 'o', 'numer', '300', '30', '9', 'z', 'pas główny asteroid']",['astr.'],11
287,Dorotka,"(1, 1)",rzeczownik,zdrobn. imię żeńskie Dorota ,['Dorota'],['zdrobn.'],3
288,Dorotka,"(1, 2)",rzeczownik,"wieś w Polsce ,  w województwie świętokrzyskim ,  w powiecie opatowskim ,  w gminie Tarłów ;  zob. też Dorotka (powiat opatowski) w Wikipedii ","['wieś', 'w', 'Polska', 'w', 'województwo świętokrzyskie', 'w', 'powiat', 'opatowski', 'w', 'gmina', 'Tarłów']",,16
289,Dorotka,"(1, 3)",rzeczownik,"część wsi Piskorzów ,  w województwie dolnośląskim ,  w powiecie dzierżoniowskim ;  zob. też Dorotka (Piskorzów) w Wikipedii ","['część', 'wieś', 'Piskorzów', 'w', 'województwo dolnośląskie', 'w', 'powiat', 'dzierżoniowski']",,12
290,Dorseta,"(1, 1)",rzeczownik,"etn. hist. członek plemienia ,  grupy kulturowej zamieszkującej amerykańską Arktykę i Grenlandię przed Innuitami ","['członek', 'plemię', 'grupa', 'kulturowy', 'zamieszkiwać', 'amerykański', 'Arktyka', 'i', 'Grenlandia', 'przed', 'Innuita']","['etn.', 'hist.']",14
291,dorsz,"(1, 2)",rzeczownik,spoż. mięso lub potrawa z  dorsza (1.1) ,"['mięso', 'lub', 'potrawa', 'z']",['spoż.'],6
292,dorszowy,"(1, 1)",przymiotnik relacyjny,"z dorszem ,  dotyczący dorszy lub połowów tych ryb ","['z', 'dorsz', 'dotyczyć', 'dorsz', 'lub', 'połów', 'te', 'ryba']",,9
293,dorta,"(1, 1)",rzeczownik,gw. (Górny Śląsk) cuk. tort ,['tort'],"['gw.', 'cuk.']",4
294,Dortmund,"(1, 1)",rzeczownik,"miasto w zachodnich Niemczech ,  największy ośrodek Zagłębia Ruhry ;  zob. też Dortmund w Wikipedii ","['miasto', 'w', 'zachodni', 'Niemcy', 'duży', 'ośrodek', 'Zagłębie Ruhry']",,10
295,dortmundczyk,"(1, 1)",rzeczownik,Dortmundu ,['Dortmund'],,1
296,dortmundka,"(1, 1)",rzeczownik,Dortmundu ,['Dortmund'],,1
297,dortmundzki,"(1, 1)",przymiotnik relacyjny,"do Dortmundu ,  związany z Dortmundem ","['do', 'Dortmund', 'związany', 'z', 'Dortmund']",,6
298,dorycki,"(1, 1)",przymiotnik,"Dorów ,  jednego z plemion greckich ;  zob. też Dorowie w Wikipedii ","['Dor', 'jeden', 'z', 'plemiię', 'grecki']",,8
299,dorycki,"(1, 2)",przymiotnik, doryckiego  porządku architektonicznego ;  zob. też porządek dorycki w Wikipedii ,"['porządek', 'architektoniczny']",,5
300,dorycki,"(2, 1)",rzeczownik,języka greckiego zob. też dialekt dorycki w Wikipedii ,"['język', 'grecki']",,3
301,Doryda,"(1, 1)",rzeczownik,"geogr. staroż. niewielka kraina położona w Grecji Środkowej w dolinie rzeki Pindos ,  w starożytności uważana za kolebkę Dorów ;  zob. też Doryda (Grecja) w Wikipedii ","['niewielki', 'kraina', 'położyć', 'w', 'Grecja', 'środkowy', 'w', 'dolina', 'rzeka', 'Pindos', 'w', 'starożytność', 'uważać', 'za', 'kolebka', 'Dor']","['geogr.', 'staroż.']",21
302,Doryda,"(1, 2)",rzeczownik,"staroż. część starożytnej Grecji obejmująca wyspy Rodos ,  Kos ,  część wybrzeża Karii i inne mniejsze wyspy w pobliżu ,  zasiedlone przez Greków mówiących dialektem doryckim ;  zob. też Doryda (Azja Mniejsza) w Wikipedii ","['część', 'starożytny', 'Grecja', 'obejmować', 'wyspa', 'Rodos', 'Kos', 'część', 'wybrzeże', 'Karia', 'i', 'inny', 'mały', 'wyspa', 'w', 'pobliże', 'zasiedlić', 'przez', 'Grek', 'mówić', 'dialekt', 'dorycki']",['staroż.'],28
303,Doryda,"(1, 3)",rzeczownik,;  zob. też Doryda (imię) w Wikipedii ,[],,2
